coin,fundingRate,premium,time
SPX,0.0000279211,0.0007233687,1759802400064
SPX,0.0000460219,0.0008681751,1759806000050
SPX,0.0000174388,0.0006395107,1759809600039
SPX,0.0000125,0.0005754466,1759813200032
SPX,0.0000178501,0.0006428008,1759816800019
SPX,0.0000125,0.0004446691,1759820400042
SPX,0.0000125,0.0001797885,1759824000014
SPX,0.0000125,0.0000582464,1759827600010
SPX,0.0000125,0.0001692043,1759831200059
SPX,0.0000125,0.0001161563,1759834800022
SPX,0.0000125,0.000220487,1759838400000
SPX,0.0000125,0.0002924582,1759842000076
SPX,0.0000125,0.0001263952,1759845600138
SPX,0.0000125,0.0000760896,1759849200114
S,0.0000125,0.0001749595,1759762800043
S,0.0000125,0.0003966195,1759766400064
S,0.0000476237,0.0008809893,1759770000051
S,0.0000861277,0.0011890214,1759773600087
S,0.0001172825,0.0014382596,1759777200084
S,0.0001092228,0.0013737822,1759780800023
S,0.0000878941,0.0012031529,1759784400015
S,0.0000636453,0.001009162,1759788000075
S,0.0000944058,0.0012552463,1759791600068
S,0.0000569712,0.00095577,1759795200002
S,0.0000528781,0.0009230252,1759798800012
S,0.0000602617,0.000982094,1759802400064
S,0.0000594315,0.0009754523,1759806000050
S,0.0001251344,0.0015010752,1759809600039
S,0.0001006102,0.001304882,1759813200032
S,0.0001020982,0.0013167858,1759816800019
S,0.0000995543,0.0012964341,1759820400042
S,0.0001089746,0.0013717968,1759824000014
S,0.0000827379,0.0011619035,1759827600010
S,0.0000582825,0.0009662602,1759831200059
S,0.0000655394,0.001024315,1759834800022
S,0.0001070546,0.0013564368,1759838400000
S,0.0001051486,0.0013411885,1759842000076
S,0.0000871436,0.0011971488,1759845600138
S,0.0000125,0.0005569458,1759849200114
MORPHO,0.0000484525,0.0008876202,1759762800043
MORPHO,0.0000125,0.0001840838,1759766400064
MORPHO,0.0000125,0.0001214352,1759770000051
MORPHO,0.0000125,0.000446675,1759773600087
MORPHO,0.0000173852,0.0006390815,1759777200084
MORPHO,0.0000125,0.0005807159,1759780800023
MORPHO,0.0000422641,0.0008381127,1759784400015
MORPHO,0.0000474781,0.0008798249,1759788000075
MORPHO,0.0000174503,0.0006396024,1759791600068
MORPHO,0.000020702,0.0006656161,1759795200002
MORPHO,0.0000125,0.0004340264,1759798800012
MORPHO,0.0000125,0.0005840859,1759802400064
MORPHO,0.0000125,0.0005495817,1759806000050
MORPHO,0.0000125855,0.0006006843,1759809600039
MORPHO,0.0000125,0.0005574512,1759813200032
MORPHO,0.0000125,0.000531268,1759816800019
MORPHO,0.0000125,0.0005168295,1759820400042
MORPHO,0.0000231429,0.0006851432,1759824000014
MORPHO,0.0000125,0.0004612286,1759827600010
MORPHO,0.0000125,0.0005980492,1759831200059
MORPHO,0.000013388,0.0006071042,1759834800022
MORPHO,0.0000365743,0.0007925944,1759838400000
MORPHO,0.0000125,0.0005940894,1759842000076
MORPHO,0.0000125,0.0004821924,1759845600138
MORPHO,0.0000125,0.000497343,1759849200114
TRUMP,0.0000125,0.0005678407,1759762800043
TRUMP,0.0000188205,0.0006505641,1759766400064
TRUMP,0.0000340594,0.0007724753,1759770000051
TRUMP,0.0000290381,0.0007323045,1759773600087
TRUMP,0.0000264377,0.0007115016,1759777200084
TRUMP,0.000027065,0.0007165201,1759780800023
TRUMP,0.0000256696,0.0007053568,1759784400015
TRUMP,0.0000245497,0.0006963973,1759788000075
TRUMP,0.0000201375,0.0006611001,1759791600068
TRUMP,0.0000148268,0.0006186143,1759795200002
TRUMP,0.0000147644,0.0006181155,1759798800012
TRUMP,0.0000190616,0.0006524931,1759802400064
TRUMP,0.0000196873,0.0006574981,1759806000050
TRUMP,0.0000169162,0.0006353295,1759809600039
TRUMP,0.0000125,0.0005939804,1759813200032
TRUMP,0.0000125,0.0005991037,1759816800019
TRUMP,0.0000125,0.0005512229,1759820400042
TRUMP,0.0000125,0.0004785701,1759824000014
TRUMP,0.0000125,0.0003540696,1759827600010
TRUMP,0.0000125,0.0003186753,1759831200059
TRUMP,0.0000125,0.0002804411,1759834800022
TRUMP,0.0000125,0.0002561118,1759838400000
TRUMP,0.0000125,0.0003736734,1759842000076
TRUMP,0.0000125,0.0003509799,1759845600138
TRUMP,0.0000125,0.0002800591,1759849200114
MELANIA,0.0000125,0.0004945475,1759762800043
MELANIA,0.0000125,0.0003453215,1759766400064
MELANIA,0.0000214522,0.0006716179,1759770000051
MELANIA,0.0000125,0.0002568977,1759773600087
MELANIA,0.0000317433,0.0007539464,1759777200084
MELANIA,0.0000142881,0.0006143047,1759780800023
MELANIA,0.0000125,0.0005561336,1759784400015
MELANIA,0.0000187667,0.0006501334,1759788000075
MELANIA,0.0000125,0.0003628975,1759791600068
MELANIA,0.0000126624,0.0006012989,1759795200002
MELANIA,0.000019952,0.0006596157,1759798800012
MELANIA,0.0000125,0.0002765765,1759802400064
MELANIA,0.0000125,0.0004455157,1759806000050
MELANIA,0.0000125,0.0003353844,1759809600039
MELANIA,0.0000125,0.0005574666,1759813200032
MELANIA,0.0000125,0.0005235737,1759816800019
MELANIA,0.0000125,0.0002987031,1759820400042
MELANIA,0.0000125,0.0003049959,1759824000014
MELANIA,0.0000125,0.0002454583,1759827600010
MELANIA,0.0000125,0.0005813964,1759831200059
MELANIA,0.0000125,0.0003160068,1759834800022
MELANIA,0.0000125,0.0004532614,1759838400000
MELANIA,0.0000125,0.0003729911,1759842000076
MELANIA,0.0000125,0.000283067,1759845600138
MELANIA,0.0000125,0.0002252416,1759849200114
ANIME,0.0000125,0.0000077415,1759762800043
ANIME,0.0000125,0.0000596557,1759766400064
ANIME,0.0000125,0.0001071662,1759770000051
ANIME,0.0000125,0.0001765689,1759773600087
ANIME,0.0000125,0.0005933673,1759777200084
ANIME,0.0000125,0.0001858949,1759780800023
ANIME,0.0000125,0.0000145835,1759784400015
ANIME,0.0000125,0.0000167693,1759788000075
ANIME,0.0000125,0.0000659664,1759791600068
ANIME,0.0000125,0.0000014807,1759795200002
ANIME,0.0000125,0.0001627934,1759798800012
ANIME,0.0000125,0.0000350223,1759802400064
ANIME,0.0000125,0.0000502267,1759806000050
ANIME,0.0000125,0.0000189739,1759809600039
ANIME,0.0000125,0.0000300346,1759813200032
ANIME,0.0000125,0.0001343567,1759816800019
ANIME,0.0000125,0.0000486258,1759820400042
ANIME,0.0000125,0.0000028932,1759824000014
ANIME,0.0000125,0.0000004773,1759827600010
ANIME,0.0000125,0.0000001947,1759831200059
ANIME,0.0000125,0.000000094,1759834800022
ANIME,0.0000125,0.0000113139,1759838400000
ANIME,0.0000125,0.0000240318,1759842000076
ANIME,0.0000125,-0.0000017842,1759845600138
ANIME,0.0000125,-0.0000220378,1759849200114
VINE,0.0000340601,0.0007724806,1759762800043
VINE,0.0000515702,0.0009125619,1759766400064
VINE,0.0000676151,0.001040921,1759770000051
VINE,0.0000646366,0.0010170927,1759773600087
VINE,0.0000714089,0.0010712709,1759777200084
VINE,0.0000426295,0.0008410363,1759780800023
VINE,0.0000700777,0.0010606212,1759784400015
VINE,0.0000786745,0.0011293962,1759788000075
VINE,0.0000429919,0.0008439355,1759791600068
VINE,0.0000666037,0.0010328297,1759795200002
VINE,0.0000539412,0.0009315297,1759798800012
VINE,0.0000613585,0.0009908679,1759802400064
VINE,0.0000658732,0.0010269854,1759806000050
VINE,0.0000236585,0.0006892678,1759809600039
VINE,0.0000274053,0.0007192421,1759813200032
VINE,0.0000846416,0.0011771324,1759816800019
VINE,0.0000575913,0.0009607306,1759820400042
VINE,0.0000170285,0.0006362277,1759824000014
VINE,0.0000125,0.0001719245,1759827600010
VINE,0.0000125,0.000228156,1759831200059
VINE,0.0000125,0.0004840564,1759834800022
VINE,0.000050101,0.0009008076,1759838400000
VINE,0.000030238,0.0007419038,1759842000076
VINE,0.0000708071,0.0010664567,1759845600138
VINE,0.0000418084,0.0008344671,1759849200114
VVV,0.0000568076,0.0009544605,1759762800043
VVV,0.0000125,0.0004853938,1759766400064
VVV,0.0000666876,0.0010335006,1759770000051
VVV,0.0000712211,0.0010697685,1759773600087
VVV,0.0000488834,0.0008910675,1759777200084
VVV,0.0000464057,0.0008712457,1759780800023
VVV,0.0000610607,0.0009884858,1759784400015
VVV,0.0000310852,0.0007486815,1759788000075
VVV,0.0001266067,0.0015128537,1759791600068
VVV,0.0000764731,0.0011117846,1759795200002
VVV,0.0000711396,0.0010691166,1759798800012
VVV,0.0000654252,0.0010234014,1759802400064
VVV,0.0001107686,0.0013861485,1759806000050
VVV,0.0001720341,0.0018762729,1759809600039
VVV,0.0001410698,0.0016285586,1759813200032
VVV,0.0001074866,0.0013598925,1759816800019
VVV,0.0001442725,0.0016541803,1759820400042
VVV,0.0001163312,0.0014306496,1759824000014
VVV,0.0000125,0.0005198241,1759827600010
VVV,0.0000314846,0.0007518768,1759831200059
VVV,0.0000602861,0.0009822888,1759834800022
VVV,0.0000126351,0.0006010807,1759838400000
VVV,0.0000713559,0.0010708475,1759842000076
VVV,0.0000892708,0.0012141666,1759845600138
VVV,0.0000803523,0.0011428185,1759849200114
JELLY,0.0,0.0,1759762800043
JELLY,0.0,0.0,1759766400064
JELLY,0.0,0.0,1759770000051
JELLY,0.0,0.0,1759773600087
JELLY,0.0,0.0,1759777200084
JELLY,0.0,0.0,1759780800023
JELLY,0.0,0.0,1759784400015
JELLY,0.0,0.0,1759788000075
JELLY,0.0,0.0,1759791600068
JELLY,0.0,0.0,1759795200002
JELLY,0.0,0.0,1759798800012
JELLY,0.0,0.0,1759802400064
JELLY,0.0,0.0,1759806000050
JELLY,0.0,0.0,1759809600039
JELLY,0.0,0.0,1759813200032
JELLY,0.0,0.0,1759816800019
JELLY,0.0,0.0,1759820400042
JELLY,0.0,0.0,1759824000014
JELLY,0.0,0.0,1759827600010
JELLY,0.0,0.0,1759831200059
JELLY,0.0,0.0,1759834800022
JELLY,0.0,0.0,1759838400000
JELLY,0.0,0.0,1759842000076
JELLY,0.0,0.0,1759845600138
JELLY,0.0,0.0,1759849200114
BERA,0.0000036138,-0.0004710897,1759762800043
BERA,0.0000125,-0.0003490703,1759766400064
BERA,0.0000125,-0.0003185837,1759770000051
BERA,0.0000125,-0.0000480755,1759773600087
BERA,0.0000125,-0.0002814712,1759777200084
BERA,0.0000037323,-0.0004701419,1759780800023
BERA,0.0000056003,-0.0004551979,1759784400015
BERA,0.0000125,-0.0003038936,1759788000075
BERA,0.0000125,-0.000208507,1759791600068
BERA,0.0000125,-0.0001380489,1759795200002
BERA,0.0000125,-0.0001707988,1759798800012
BERA,0.0000125,-0.000080449,1759802400064
BERA,0.0000125,-0.000153039,1759806000050
BERA,0.0000125,-0.0002139945,1759809600039
BERA,0.0000125,-0.0003391392,1759813200032
BERA,0.0000071302,-0.0004429585,1759816800019
BERA,0.0000086485,-0.0004308119,1759820400042
BERA,0.0000125,-0.0001983998,1759824000014
BERA,0.0000125,-0.0000664549,1759827600010
BERA,0.0000125,-0.0000280643,1759831200059
BERA,0.0000125,-0.0000664446,1759834800022
BERA,0.0000125,-0.0000071015,1759838400000
BERA,0.0000125,0.0000154481,1759842000076
BERA,0.0000125,0.0000134786,1759845600138
BERA,0.0000125,-0.0001921299,1759849200114
TST,0.0000203123,0.0006624982,1759762800043
TST,0.0000401629,0.0008213028,1759766400064
TST,0.0001014593,0.0013116746,1759770000051
TST,0.0000946292,0.0012570337,1759773600087
TST,0.0000564745,0.0009517957,1759777200084
TST,0.000049988,0.0008999039,1759780800023
TST,0.0000181775,0.00064542,1759784400015
TST,0.0000356975,0.0007855797,1759788000075
TST,0.0000252466,0.0007019731,1759791600068
TST,0.000053131,0.0009250481,1759795200002
TST,0.0000312511,0.0007500085,1759798800012
TST,0.0000567366,0.0009538926,1759802400064
TST,0.0000264756,0.0007118045,1759806000050
TST,0.0000326245,0.0007609963,1759809600039
TST,0.0000340831,0.000772665,1759813200032
TST,0.0000796882,0.0011375057,1759816800019
TST,0.000097129,0.0012770322,1759820400042
TST,0.000062574,0.0010005923,1759824000014
TST,0.0000125,0.000598131,1759827600010
TST,0.0000318267,0.0007546133,1759831200059
TST,0.0000245848,0.0006966784,1759834800022
TST,0.0000643949,0.0010151594,1759838400000
TST,0.0001300002,0.0015400016,1759842000076
TST,0.0001774731,0.0019197844,1759845600138
TST,0.0000806149,0.001144919,1759849200114
LAYER,0.0000125,-0.0000123889,1759762800043
LAYER,0.0000125,-0.0000054474,1759766400064
LAYER,0.0000125,-0.0000045574,1759770000051
LAYER,0.0000125,-0.0000035485,1759773600087
LAYER,0.0000125,0.0000000798,1759777200084
LAYER,0.0000125,-0.0000001795,1759780800023
LAYER,0.0000125,-0.0000097391,1759784400015
LAYER,0.0000125,-0.0000096485,1759788000075
LAYER,0.0000125,-0.0000035079,1759791600068
LAYER,0.0000125,-0.0000017943,1759795200002
LAYER,0.0000125,-0.000005315,1759798800012
LAYER,0.0000125,-0.0000204286,1759802400064
LAYER,0.0000125,-0.0000031865,1759806000050
LAYER,0.0000125,-0.0000159999,1759809600039
LAYER,0.0000125,-0.0000186929,1759813200032
LAYER,0.0000125,-0.0000341779,1759816800019
LAYER,0.0000125,-0.0000031113,1759820400042
LAYER,0.0000125,-0.0000297352,1759824000014
LAYER,0.0000125,-0.0001573616,1759827600010
LAYER,0.0000125,-0.0001061317,1759831200059
LAYER,0.0000125,-0.0000244508,1759834800022
LAYER,0.0000125,-0.0000438191,1759838400000
LAYER,0.0000125,-0.0000275517,1759842000076
LAYER,0.0000125,-0.0000250514,1759845600138
LAYER,0.0000125,-0.0000677396,1759849200114
IP,0.0000125,0.0004547057,1759762800043
IP,0.0000125,0.0000431962,1759766400064
IP,0.0000125,0.0000912267,1759770000051
IP,0.0000125,0.0004793971,1759773600087
IP,0.0000676384,0.0010411071,1759777200084
IP,0.0000523169,0.0009185352,1759780800023
IP,0.0000374148,0.0007993183,1759784400015
IP,0.0000218987,0.0006751895,1759788000075
IP,0.0000621905,0.0009975239,1759791600068
IP,0.0000506902,0.0009055217,1759795200002
IP,0.0000125,0.0005545463,1759798800012
IP,0.0000125,0.0004790024,1759802400064
IP,0.0000219683,0.0006757468,1759806000050
IP,0.0000125,0.0005774165,1759809600039
IP,0.0000125,0.0003932872,1759813200032
IP,0.0000241404,0.0006931233,1759816800019
IP,0.0000376543,0.0008012344,1759820400042
IP,0.0000363995,0.0007911961,1759824000014
IP,0.0000125,0.0005397533,1759827600010
IP,0.0000465824,0.0008726593,1759831200059
IP,0.000037451,0.0007996079,1759834800022
IP,0.0000208629,0.0006669035,1759838400000
IP,0.0000237544,0.0006900356,1759842000076
IP,0.0000411187,0.0008289499,1759845600138
IP,0.0000150709,0.0006205675,1759849200114
OM,0.0000125,0.0000594226,1759762800043
OM,0.0000125,0.0001764955,1759766400064
OM,0.0000125,0.0003397483,1759770000051
OM,0.0000125,0.0003390824,1759773600087
OM,0.0000125,0.0005813818,1759777200084
OM,0.0000125,0.0005800411,1759780800023
OM,0.0000125,0.0005839161,1759784400015
OM,0.0000206123,0.0006648983,1759788000075
OM,0.0000125,0.0003920728,1759791600068
OM,0.0000125,0.000419815,1759795200002
OM,0.0000125,0.0004582638,1759798800012
OM,0.0000125,0.0004017101,1759802400064
OM,0.0000125,0.0003990161,1759806000050
OM,0.0000125,0.0004937942,1759809600039
OM,0.0000125,0.0002632242,1759813200032
OM,0.0000125,0.0004379405,1759816800019
OM,0.0000125,0.0001256874,1759820400042
OM,0.0000125,0.0000752637,1759824000014
OM,0.0000125,0.0000324228,1759827600010
OM,0.0000125,0.000075139,1759831200059
OM,0.0000125,0.0000945335,1759834800022
OM,0.0000125,0.0002024296,1759838400000
OM,0.0000125,0.0002410267,1759842000076
OM,0.0000125,0.0001633465,1759845600138
OM,0.0000125,0.0000423859,1759849200114
KAITO,-0.0001024347,-0.0013194772,1759762800043
KAITO,-0.0000101932,-0.0005815452,1759766400064
KAITO,0.0000125,-0.0003460338,1759770000051
KAITO,-0.0000012386,-0.0005099085,1759773600087
KAITO,-0.0000017923,-0.0005143381,1759777200084
KAITO,-0.0000045358,-0.0005362863,1759780800023
KAITO,-0.0000144489,-0.0006155913,1759784400015
KAITO,-0.000022988,-0.000683904,1759788000075
KAITO,-0.0000057455,-0.0005459637,1759791600068
KAITO,-0.0000203234,-0.0006625876,1759795200002
KAITO,0.0000037677,-0.0004698583,1759798800012
KAITO,-0.0000349019,-0.0007792154,1759802400064
KAITO,-0.000049596,-0.0008967682,1759806000050
KAITO,-0.0000492923,-0.0008943382,1759809600039
KAITO,-0.0000395776,-0.0008166207,1759813200032
KAITO,-0.0000613053,-0.0009904425,1759816800019
KAITO,-0.000071582,-0.0010726563,1759820400042
KAITO,-0.0000244428,-0.0006955422,1759824000014
KAITO,-0.0000244266,-0.0006954127,1759827600010
KAITO,-0.0000256956,-0.000705565,1759831200059
KAITO,-0.0000454614,-0.0008636913,1759834800022
KAITO,-0.0000511404,-0.0009091232,1759838400000
KAITO,-0.0000339273,-0.0007714181,1759842000076
KAITO,-0.0000330426,-0.0007643405,1759845600138
KAITO,-0.0000443558,-0.000854846,1759849200114
NIL,0.0000125,0.0004299644,1759762800043
NIL,0.0000125,0.000284624,1759766400064
NIL,0.0000125,0.0005952374,1759770000051
NIL,0.0000228031,0.0006824249,1759773600087
NIL,0.0000406945,0.0008255559,1759777200084
NIL,0.0000512381,0.0009099048,1759780800023
NIL,0.0000448845,0.000859076,1759784400015
NIL,0.0000337093,0.0007696748,1759788000075
NIL,0.0000522239,0.0009177913,1759791600068
NIL,0.0000753738,0.0011029907,1759795200002
NIL,0.0000490683,0.000892546,1759798800012
NIL,0.000071547,0.0010723763,1759802400064
NIL,0.0000882605,0.0012060844,1759806000050
NIL,0.0000319812,0.0007558492,1759809600039
NIL,0.0000660362,0.00102829,1759813200032
NIL,0.0000899707,0.0012197654,1759816800019
NIL,0.0000826335,0.0011610681,1759820400042
NIL,0.0000839487,0.0011715896,1759824000014
NIL,0.0000528901,0.0009231206,1759827600010
NIL,0.0000572386,0.0009579088,1759831200059
NIL,0.0000926032,0.0012408253,1759834800022
NIL,0.0000665102,0.0010320814,1759838400000
NIL,0.0000756307,0.0011050458,1759842000076
NIL,0.0000663455,0.0010307636,1759845600138
NIL,0.0000267101,0.000713681,1759849200114
PAXG,0.0000125,0.0002874454,1759762800043
PAXG,0.0000125,0.0001884825,1759766400064
PAXG,0.0000125,0.000015711,1759770000051
PAXG,0.0000125,0.0000128641,1759773600087
PAXG,0.0000125,0.0000286164,1759777200084
PAXG,0.0000125,0.0000620873,1759780800023
PAXG,0.0000125,0.0000484688,1759784400015
PAXG,0.0000125,-0.0001091615,1759788000075
PAXG,0.0000125,-0.0001070584,1759791600068
PAXG,0.0000125,-0.000197019,1759795200002
PAXG,0.0000125,-0.0002069361,1759798800012
PAXG,0.0000125,-0.0001660317,1759802400064
PAXG,0.0000125,0.0000674822,1759806000050
PAXG,0.0000125,0.000323443,1759809600039
PAXG,0.0000125,0.0001394224,1759813200032
PAXG,0.0000125,0.0000083798,1759816800019
PAXG,0.0000125,0.0003990105,1759820400042
PAXG,0.0000125,0.0001422675,1759824000014
PAXG,0.0000125,0.000096779,1759827600010
PAXG,0.0000125,-0.0000893458,1759831200059
PAXG,0.0000125,0.0000952853,1759834800022
PAXG,0.0000125,0.0001391655,1759838400000
PAXG,0.0000125,0.0001148127,1759842000076
PAXG,0.0000286112,0.0007288899,1759845600138
PAXG,0.0000201173,0.0006609382,1759849200114
PROMPT,0.0000125,0.0002051513,1759762800043
PROMPT,0.0000125,0.0005120654,1759766400064
PROMPT,0.0000157258,0.0006258063,1759770000051
PROMPT,0.0000125,0.0004053448,1759773600087
PROMPT,0.0000125,0.0003060075,1759777200084
PROMPT,0.0000125,0.0004308745,1759780800023
PROMPT,0.0000125,0.0002731502,1759784400015
PROMPT,0.0000125,0.0003148034,1759788000075
PROMPT,0.0000125221,0.0006001767,1759791600068
PROMPT,0.0000125,0.0005190213,1759795200002
PROMPT,0.0000125,0.0003003436,1759798800012
PROMPT,0.0000125,0.0003558534,1759802400064
PROMPT,0.0000125,0.0005668185,1759806000050
PROMPT,0.0000385142,0.0008081134,1759809600039
PROMPT,0.000019619,0.0006569518,1759813200032
PROMPT,0.0000125,0.0005756043,1759816800019
PROMPT,0.0000163919,0.0006311352,1759820400042
PROMPT,0.0000125,0.0004418989,1759824000014
PROMPT,0.0000125,0.0001781568,1759827600010
PROMPT,0.0000125,0.0001161973,1759831200059
PROMPT,0.0000125,0.0001312739,1759834800022
PROMPT,0.0000125,0.0002410062,1759838400000
PROMPT,0.0000125,0.0002124147,1759842000076
PROMPT,0.0000125,0.0001586397,1759845600138
PROMPT,0.0000125,0.0002048541,1759849200114
BABY,0.0000125,0.0000461839,1759762800043
BABY,0.0000125,0.0000302046,1759766400064
BABY,0.0000125,0.0000435202,1759770000051
BABY,0.0000125,0.0000618391,1759773600087
BABY,0.0000125,0.0001838976,1759777200084
BABY,0.0000125,0.0002858083,1759780800023
BABY,0.0000125,0.000255571,1759784400015
BABY,0.0000125,0.0002359016,1759788000075
BABY,0.0000125,0.0003317691,1759791600068
BABY,0.0000125,0.000225073,1759795200002
BABY,0.0000125,0.0001624545,1759798800012
BABY,0.0000125,0.0002780281,1759802400064
BABY,0.0000125,0.0002451005,1759806000050
BABY,0.0000125,0.0001555806,1759809600039
BABY,0.0000125,0.0001593042,1759813200032
BABY,0.0000125,0.0003952386,1759816800019
BABY,0.0000125,0.0003397671,1759820400042
BABY,0.0000125,0.0004318486,1759824000014
BABY,0.0000125,0.0001247957,1759827600010
BABY,0.0000125,0.0001892878,1759831200059
BABY,0.0000125,0.0000839146,1759834800022
BABY,0.0000125,0.0002132576,1759838400000
BABY,0.0000176345,0.0006410762,1759842000076
BABY,0.0000125,0.0003906281,1759845600138
BABY,0.0000125,0.0001158337,1759849200114
WCT,0.0000125,-0.0000076893,1759762800043
WCT,0.0000125,-0.0000005917,1759766400064
WCT,0.0000125,0.000000995,1759770000051
WCT,0.0000125,0.0000001688,1759773600087
WCT,0.0000125,0.0000004932,1759777200084
WCT,0.0000125,0.0000019633,1759780800023
WCT,0.0000125,0.0000007091,1759784400015
WCT,0.0000125,0.0000011409,1759788000075
WCT,0.0000125,0.0000007798,1759791600068
WCT,0.0000125,0.0000020947,1759795200002
WCT,0.0000125,0.000000049,1759798800012
WCT,0.0000125,0.0000018248,1759802400064
WCT,0.0000125,0.0000015495,1759806000050
WCT,0.0000125,0.000001073,1759809600039
WCT,0.0000125,0.0000021037,1759813200032
WCT,0.0000125,-0.0000001669,1759816800019
WCT,0.0000125,-0.00000253,1759820400042
WCT,0.0000125,0.0000010193,1759824000014
WCT,0.0000125,0.0000010798,1759827600010
WCT,0.0000125,-0.0000013197,1759831200059
WCT,0.0000125,-0.0000002241,1759834800022
WCT,0.0000125,-0.0000006513,1759838400000
WCT,0.0000125,0.0000025726,1759842000076
WCT,0.0000125,-0.0000008414,1759845600138
WCT,0.0000125,-0.0000041302,1759849200114
HYPER,0.0000099452,-0.0004204383,1759762800043
HYPER,0.0000125,-0.0002975767,1759766400064
HYPER,0.0000125,-0.0001830842,1759770000051
HYPER,0.0000125,-0.0001243766,1759773600087
HYPER,0.0000125,-0.0000771236,1759777200084
HYPER,0.0000125,-0.0003657706,1759780800023
HYPER,0.0000125,-0.0001932794,1759784400015
HYPER,0.0000125,-0.0001110127,1759788000075
HYPER,0.0000125,-0.0000939212,1759791600068
HYPER,0.0000125,-0.0001748916,1759795200002
HYPER,-0.0000087531,-0.0005700246,1759798800012
HYPER,-0.0000295419,-0.0007363349,1759802400064
HYPER,-0.0000255869,-0.0007046954,1759806000050
HYPER,0.0000125,-0.0001590273,1759809600039
HYPER,0.0000125,-0.0001341117,1759813200032
HYPER,0.0000125,-0.0002503967,1759816800019
HYPER,0.0000125,-0.0001924641,1759820400042
HYPER,0.0000125,-0.0001303212,1759824000014
HYPER,0.0000125,-0.0001936455,1759827600010
HYPER,0.0000125,-0.0001970962,1759831200059
HYPER,0.0000125,-0.0001924092,1759834800022
HYPER,0.0000125,-0.0002943083,1759838400000
HYPER,0.0000125,-0.0002078945,1759842000076
HYPER,0.0000125,-0.0003151272,1759845600138
HYPER,0.0000125,-0.0000850722,1759849200114
ZORA,0.0000385715,0.0008085724,1759762800043
ZORA,0.0000596591,0.0009772728,1759766400064
ZORA,0.0000718984,0.0010751871,1759770000051
ZORA,0.000088369,0.0012069524,1759773600087
ZORA,0.00009986,0.0012988802,1759777200084
ZORA,0.0001312143,0.0015497141,1759780800023
ZORA,0.0001341981,0.0015735844,1759784400015
ZORA,0.0001398707,0.0016189654,1759788000075
ZORA,0.0001433914,0.001647131,1759791600068
ZORA,0.0001029293,0.0013234345,1759795200002
ZORA,0.0001403157,0.0016225259,1759798800012
ZORA,0.0001200052,0.0014600417,1759802400064
ZORA,0.0001277387,0.0015219097,1759806000050
ZORA,0.0001346898,0.0015775184,1759809600039
ZORA,0.0001130975,0.0014047797,1759813200032
ZORA,0.0000810703,0.0011485626,1759816800019
ZORA,0.0000794964,0.0011359711,1759820400042
ZORA,0.0000960168,0.0012681347,1759824000014
ZORA,0.0001400893,0.0016207144,1759827600010
ZORA,0.0001230746,0.0014845965,1759831200059
ZORA,0.0001494375,0.0016955001,1759834800022
ZORA,0.0001385864,0.0016086908,1759838400000
ZORA,0.0001757695,0.0019061559,1759842000076
ZORA,0.0001452531,0.0016620247,1759845600138
ZORA,0.0001444038,0.0016552301,1759849200114
INIT,0.0000125,0.000005754,1759762800043
INIT,0.0000125,0.0000240897,1759766400064
INIT,0.0000125,0.0000235205,1759770000051
INIT,0.0000125,0.0000127872,1759773600087
INIT,0.0000125,0.0002510861,1759777200084
INIT,0.0000125,0.0003209517,1759780800023
INIT,0.0000125,0.0004184742,1759784400015
INIT,0.0000125,0.0003089338,1759788000075
INIT,0.0000125,0.0003460202,1759791600068
INIT,0.0000125,0.0002437947,1759795200002
INIT,0.0000125,0.000229267,1759798800012
INIT,0.0000125,0.0002235067,1759802400064
INIT,0.0000125,0.0003014308,1759806000050
INIT,0.0000125,0.0003996674,1759809600039
INIT,0.0000125,0.0003313995,1759813200032
INIT,0.0000125,0.0004368495,1759816800019
INIT,0.0000125,0.0002647049,1759820400042
INIT,0.0000125,0.0001524086,1759824000014
INIT,0.0000125,0.0000492238,1759827600010
INIT,0.0000125,0.0000170431,1759831200059
INIT,0.0000125,0.0000175878,1759834800022
INIT,0.0000125,0.00002076,1759838400000
INIT,0.0000125,0.0002924411,1759842000076
INIT,0.0000125,0.0001796513,1759845600138
INIT,0.0000125,0.0000535006,1759849200114
DOOD,0.0000125,0.0000848893,1759762800043
DOOD,0.0000125,0.0000903891,1759766400064
DOOD,0.0000125,0.000167663,1759770000051
DOOD,0.00003641,0.0007912799,1759773600087
DOOD,0.0000695597,0.0010564779,1759777200084
DOOD,0.0000563742,0.0009509939,1759780800023
DOOD,0.0000613037,0.0009904292,1759784400015
DOOD,0.0000125,0.000521369,1759788000075
DOOD,0.0000125,0.0005580923,1759791600068
DOOD,0.0000125,0.0002844766,1759795200002
DOOD,0.0000125,0.0004897383,1759798800012
DOOD,0.0000125,0.0002044229,1759802400064
DOOD,0.0000125,0.0002864166,1759806000050
DOOD,0.0000125,0.0000404646,1759809600039
DOOD,-0.0032647897,-0.0266183174,1759813200032
DOOD,-0.0102974951,-0.082879961,1759816800019
DOOD,-0.0097271799,-0.0783174389,1759820400042
DOOD,-0.0092980379,-0.0748843033,1759824000014
DOOD,-0.0047591599,-0.0385732795,1759827600010
DOOD,-0.0076285893,-0.0615287146,1759831200059
DOOD,-0.0040910631,-0.0332285046,1759834800022
DOOD,-0.0034774503,-0.028319602,1759838400000
DOOD,-0.0028266177,-0.0231129413,1759842000076
